student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills
2444,Female,23,BTech,IT,5.9,0,2,3,9
2445,Female,21,BTech,DS,7.91,0,1,4,10
2446,Male,22,BCA,AI,5.62,1,2,0,2
2447,Male,24,BSc,AI,9.66,3,1,0,1
2448,Male,21,BSc,DS,6.97,1,0,3,2
2449,Female,23,BTech,AI,8.49,2,1,0,10
2450,Male,22,BE,Mechanical,8.98,1,3,3,6
2451,Male,21,BE,IT,6.7,0,2,4,2
2452,Female,22,BTech,IT,8.72,2,3,3,1
2453,Female,21,BTech,AI,9.08,3,3,1,5
2454,Male,23,BE,DS,6.54,1,2,2,2
2455,Male,22,BTech,CS,9.77,2,2,4,4
2456,Male,21,BTech,Electrical,5.59,1,2,5,8
2457,Male,23,BSc,AI,6.43,3,3,1,10
2458,Male,24,BSc,CS,8.85,3,0,1,6
2459,Male,23,BTech,AI,6.33,2,3,2,8
2460,Female,23,BTech,CS,8.5,3,0,1,5
2461,Female,24,BCA,AI,9.18,2,1,2,2
2462,Female,23,BSc,DS,9.62,3,2,3,1
2463,Male,24,BTech,Electrical,7.54,0,3,4,8
2464,Female,24,BCA,CS,9.68,2,0,4,1
2465,Male,24,BCA,Mechanical,7.27,1,0,4,10
2466,Male,21,BCA,DS,6.44,2,0,2,9
2467,Female,22,BCA,Electrical,7.71,3,2,2,4
2468,Male,21,BSc,AI,8.29,3,0,1,6
2469,Male,24,BCA,CS,7.47,3,2,4,6
2470,Female,22,BSc,Electrical,7.94,1,3,1,3
2471,Female,22,BCA,IT,7.29,1,0,3,1
2472,Female,24,BCA,DS,7.76,3,0,1,6
2473,Male,22,BE,CS,9.6,0,2,4,10
2474,Female,22,BSc,DS,7.65,2,2,2,5
2475,Female,21,BE,CS,6.59,3,3,1,4
2476,Male,22,BE,IT,8.76,0,2,1,9
2477,Female,24,BCA,Mechanical,6.95,1,3,2,4
2478,Female,20,BSc,IT,9.01,3,3,2,1
2479,Female,20,BTech,AI,5.74,2,0,4,10
2480,Male,20,BCA,DS,6.93,2,1,3,6
2481,Male,24,BSc,Mechanical,5.91,1,1,5,7
2482,Male,20,BE,DS,5.87,3,2,4,1
2483,Male,21,BSc,Electrical,8.33,3,2,1,9
2484,Female,24,BCA,CS,7.16,3,1,4,10
2485,Male,24,BSc,AI,9.25,0,3,4,2
2486,Male,24,BE,AI,7.72,0,1,2,7
2487,Female,22,BSc,DS,6.77,3,3,3,8
2488,Female,22,BSc,AI,8.6,2,3,5,8
2489,Female,22,BE,DS,8.18,0,2,3,1
2490,Male,23,BCA,CS,8.94,2,2,4,10
2491,Male,21,BTech,CS,8.27,0,2,2,1
2492,Male,24,BE,DS,6.22,1,1,2,10
2493,Female,24,BE,IT,8.38,1,1,1,4
2494,Female,22,BCA,IT,7.18,1,1,0,2
2495,Male,24,BCA,CS,7.49,2,3,1,10
2496,Female,24,BSc,Mechanical,9.46,2,2,5,4
2497,Female,20,BE,IT,7.05,3,0,1,6
2498,Female,24,BSc,DS,8.13,3,1,1,3
2499,Male,23,BSc,CS,7.06,1,0,0,10
2500,Female,22,BCA,AI,5.91,1,0,2,3
2501,Female,21,BCA,AI,7.45,0,1,2,1
2502,Male,21,BSc,IT,8.07,1,1,3,5
2503,Male,20,BE,Mechanical,7.25,1,1,3,7
2504,Female,21,BE,Electrical,7.18,1,2,4,6
2505,Female,21,BSc,IT,9.03,2,0,5,4
2506,Male,22,BTech,Mechanical,5.63,2,3,4,6
2507,Male,22,BTech,IT,6.77,1,0,4,3
2508,Female,23,BCA,AI,8.99,0,3,3,3
2509,Female,20,BE,Mechanical,9.46,0,0,3,7
2510,Female,21,BSc,AI,7.27,3,0,1,9
2511,Female,23,BSc,DS,9.32,1,2,2,1
2512,Male,20,BE,DS,6.36,2,3,3,4
2513,Female,21,BCA,CS,6.45,1,1,0,10
2514,Female,21,BCA,AI,9.14,0,1,1,5
2515,Male,22,BTech,AI,9.38,2,2,0,2
2516,Female,24,BE,CS,6.46,2,1,0,10
2517,Male,20,BE,DS,5.76,2,0,2,3
2518,Female,21,BSc,DS,5.89,3,2,0,5
2519,Female,20,BE,Mechanical,6.62,1,3,0,8
2520,Male,23,BTech,Mechanical,8.77,1,2,5,3
2521,Male,23,BE,Electrical,7.69,1,0,0,3
2522,Female,24,BSc,DS,7.46,0,2,0,6
2523,Female,21,BTech,Electrical,8.01,2,0,1,8
2524,Female,22,BSc,IT,9.33,2,2,1,1
2525,Male,21,BE,AI,5.89,0,3,2,7
2526,Female,20,BCA,Mechanical,8.49,3,3,2,7
2527,Male,23,BE,IT,9.49,0,1,5,3
2528,Male,20,BE,Mechanical,6.42,2,0,0,3
2529,Female,24,BSc,CS,9.1,3,1,4,9
2530,Male,23,BCA,AI,8.5,3,2,0,10
2531,Female,22,BE,Electrical,5.56,2,2,0,1
2532,Female,23,BTech,Electrical,6.5,0,2,5,1
2533,Female,21,BTech,Mechanical,8.11,1,2,2,2
2534,Female,21,BSc,DS,7.66,1,3,3,6
2535,Female,23,BSc,Electrical,7.77,1,2,2,8
2536,Male,24,BCA,CS,6.5,0,3,1,10
2537,Male,21,BSc,CS,8.4,2,1,2,1
2538,Female,21,BCA,DS,6.65,0,3,5,1
2539,Female,22,BE,CS,7.17,1,3,3,2
2540,Male,23,BTech,AI,7.09,1,0,0,7
2541,Male,21,BTech,Mechanical,8.39,1,2,3,4
2542,Male,24,BTech,CS,5.89,0,2,5,1
2543,Male,20,BSc,AI,6.38,0,2,5,8
2544,Female,23,BSc,DS,6.36,1,1,2,4
2545,Female,22,BE,Mechanical,5.97,3,2,4,7
2546,Male,21,BSc,DS,6.39,1,2,5,8
2547,Female,24,BCA,Mechanical,8.11,2,2,1,1
2548,Male,23,BTech,CS,8.65,0,0,5,2
2549,Female,24,BE,CS,8.34,3,3,3,2
2550,Male,24,BCA,Mechanical,7.54,3,0,5,5
2551,Female,22,BCA,AI,5.73,2,2,2,5
2552,Male,23,BSc,AI,9.62,1,3,0,6
2553,Male,21,BSc,AI,6.22,1,0,2,2
2554,Female,22,BTech,IT,8.37,1,2,5,8
2555,Male,21,BE,Electrical,9.43,2,2,5,1
2556,Female,20,BCA,Electrical,8.5,0,0,0,9
2557,Female,24,BSc,Electrical,6.44,0,3,4,5
2558,Male,20,BSc,AI,6.86,2,3,1,10
2559,Female,24,BE,CS,5.63,0,0,3,8
2560,Female,22,BE,IT,8.13,2,2,2,8
2561,Female,21,BSc,AI,8.14,2,3,2,2
2562,Female,21,BSc,CS,8.62,3,0,3,9
2563,Female,22,BTech,IT,5.55,3,0,5,6
2564,Male,23,BE,CS,9.02,0,0,0,3
2565,Female,20,BCA,Mechanical,8.68,3,3,1,1
2566,Female,20,BSc,CS,6.11,0,1,4,9
2567,Female,21,BSc,IT,6.99,2,1,3,3
2568,Female,21,BSc,AI,8.25,0,1,1,1
2569,Female,21,BSc,Electrical,7.63,3,1,2,5
2570,Male,22,BTech,IT,5.99,0,1,1,8
2571,Female,23,BE,AI,5.88,3,2,5,7
2572,Male,20,BSc,AI,8.86,2,0,4,5
2573,Male,24,BE,DS,6.17,1,1,1,2
2574,Male,22,BCA,Mechanical,6.24,2,3,5,2
2575,Male,20,BCA,DS,9.07,3,0,2,3
2576,Female,23,BCA,Electrical,8.13,0,3,4,6
2577,Male,22,BCA,IT,8.1,3,3,4,4
2578,Male,20,BE,DS,7.56,3,3,4,9
2579,Female,22,BCA,Electrical,7.95,1,2,2,3
2580,Female,20,BCA,AI,8.09,0,3,0,6
2581,Female,20,BSc,IT,9.66,3,0,2,4
2582,Male,23,BSc,DS,6.46,2,0,0,1
2583,Female,24,BSc,CS,6.42,2,2,5,1
2584,Female,23,BTech,Electrical,5.75,3,2,0,8
2585,Male,20,BSc,Electrical,8.33,3,0,2,3
2586,Female,22,BCA,Mechanical,7.86,3,0,5,2
2587,Female,23,BE,CS,5.98,3,3,1,1
2588,Female,24,BCA,IT,7.07,2,3,2,8
2589,Female,20,BE,DS,6.27,1,2,4,9
2590,Male,23,BCA,AI,6.93,3,1,1,1
2591,Female,23,BTech,DS,9.59,0,3,3,8
2592,Female,23,BSc,IT,8.44,1,3,5,1
2593,Male,23,BCA,IT,5.53,2,1,3,10
2594,Female,22,BSc,IT,6.59,3,3,3,2
2595,Male,24,BTech,IT,5.54,3,1,4,1
2596,Female,24,BTech,Electrical,8.57,3,1,5,2
2597,Male,20,BSc,DS,7.52,3,0,5,2
2598,Male,21,BSc,CS,9.77,0,1,4,5
2599,Male,22,BE,AI,8.65,3,1,0,10
2600,Male,20,BSc,AI,7.73,2,2,5,3
2601,Female,20,BSc,Mechanical,8.96,0,2,4,1
2602,Male,23,BE,Electrical,8.53,1,2,5,10
2603,Female,21,BCA,IT,6.55,1,3,0,2
2604,Male,21,BE,IT,7.78,1,2,3,4
2605,Male,22,BCA,IT,7.89,3,0,2,7
2606,Male,21,BCA,Electrical,7.44,1,0,2,1
2607,Female,20,BCA,CS,6.27,0,0,5,5
2608,Male,21,BE,IT,6.46,0,3,4,2
2609,Female,21,BE,Mechanical,6.71,1,1,5,8
2610,Female,24,BTech,Mechanical,5.54,1,1,3,2
2611,Female,20,BCA,CS,9.44,0,0,5,4
2612,Female,21,BE,Electrical,8.45,2,1,3,6
2613,Female,21,BTech,IT,8.47,1,1,0,9
2614,Female,23,BCA,DS,7.96,0,1,0,10
2615,Female,21,BE,DS,8.46,1,3,3,4
2616,Female,21,BE,AI,9.72,0,1,5,4
2617,Female,24,BE,CS,7.16,3,1,4,7
2618,Male,20,BSc,DS,8.56,1,3,4,1
2619,Male,22,BTech,AI,7.05,1,2,3,5
2620,Male,20,BE,Mechanical,9.17,2,0,5,5
2621,Male,23,BSc,AI,9.19,2,3,5,1
2622,Male,20,BTech,IT,9.38,2,3,2,6
2623,Female,21,BTech,IT,5.52,2,0,2,9
2624,Female,23,BSc,Mechanical,6.78,1,1,0,7
2625,Female,20,BTech,CS,6.08,1,1,5,2
2626,Female,23,BSc,Electrical,7.45,2,3,3,4
2627,Female,22,BCA,IT,7.63,2,2,2,8
2628,Female,20,BE,IT,6.6,1,0,4,1
2629,Female,21,BSc,AI,8.61,3,2,1,6
2630,Male,23,BTech,AI,6.66,0,3,1,3
2631,Male,24,BTech,AI,9.17,2,2,5,3
2632,Male,23,BCA,DS,6.26,0,3,3,1
2633,Male,24,BCA,Mechanical,7.08,3,0,0,8
2634,Female,21,BCA,CS,8.18,3,2,1,5
2635,Female,22,BCA,AI,8.1,3,2,4,1
2636,Female,24,BCA,CS,5.84,1,0,4,5
2637,Male,22,BE,AI,9.14,0,0,4,5
2638,Female,23,BSc,IT,8.07,3,3,1,9
2639,Female,21,BCA,CS,9.24,2,3,2,10
2640,Female,24,BCA,DS,9.23,3,3,4,3
2641,Male,23,BE,AI,7.85,2,3,0,9
2642,Female,20,BSc,Electrical,9.42,2,3,3,8
2643,Male,23,BCA,Mechanical,9.15,3,0,3,10
2644,Male,22,BSc,IT,9.62,2,2,3,2
2645,Male,21,BSc,AI,9.16,2,1,2,9
2646,Male,21,BE,CS,9.03,1,1,3,5
2647,Female,23,BE,AI,7.52,0,3,3,8
2648,Male,20,BCA,IT,6.41,1,1,1,8
2649,Male,22,BTech,Mechanical,9.42,1,2,2,4
2650,Female,23,BE,Mechanical,8.61,1,2,2,1
2651,Female,23,BSc,Mechanical,6.71,0,3,1,9
2652,Male,21,BSc,Electrical,6.97,0,1,0,6
2653,Female,22,BCA,IT,8.45,3,0,3,2
2654,Male,20,BCA,Electrical,7.55,1,0,0,4
2655,Male,21,BCA,Electrical,5.85,0,3,1,10
2656,Male,23,BSc,AI,6.11,3,2,1,5
2657,Male,21,BE,IT,8.71,1,1,1,6
2658,Female,21,BTech,IT,6.91,1,2,1,5
2659,Male,24,BE,AI,7.68,2,3,5,9
2660,Female,21,BTech,DS,8.8,0,2,4,10
2661,Female,21,BE,Electrical,8.73,2,1,1,2
2662,Female,22,BCA,Mechanical,6.22,1,2,0,3
2663,Female,21,BSc,CS,5.92,1,3,1,10
2664,Male,20,BTech,Electrical,8.04,1,0,0,3
2665,Female,23,BE,CS,8.69,3,0,1,3
2666,Male,22,BSc,AI,6.14,2,1,1,6
2667,Female,21,BTech,CS,7.1,2,3,4,8
2668,Female,20,BTech,DS,9.24,1,3,1,5
2669,Male,23,BSc,IT,9.56,2,2,3,6
2670,Male,22,BCA,Mechanical,7.45,1,0,4,1
2671,Male,20,BSc,CS,5.84,1,1,4,10
2672,Female,21,BCA,CS,6.61,2,1,3,3
2673,Female,24,BE,AI,6.5,0,1,5,4
2674,Male,24,BE,AI,6.53,1,2,4,7
2675,Male,22,BSc,IT,7.62,1,3,1,5
2676,Male,20,BCA,Mechanical,8.01,2,1,3,1
2677,Male,23,BE,CS,6.03,2,2,1,3
2678,Female,20,BCA,IT,9.32,2,1,4,2
2679,Male,24,BCA,Mechanical,8.17,1,2,2,6
2680,Male,22,BCA,IT,8.07,0,0,3,5
2681,Male,21,BSc,CS,9.75,0,2,0,3
2682,Male,20,BCA,AI,8.2,0,3,4,2
2683,Female,24,BSc,AI,9.49,1,0,2,1
2684,Male,23,BE,AI,6.73,2,0,4,2
2685,Female,22,BE,DS,6.53,0,1,1,5
2686,Male,21,BTech,IT,7.72,0,0,5,5
2687,Male,20,BTech,CS,7.69,0,2,5,9
2688,Female,23,BE,IT,6.47,1,3,1,6
2689,Male,21,BCA,AI,8.51,2,0,5,3
2690,Female,24,BCA,Electrical,5.63,3,3,1,10
2691,Female,24,BE,Electrical,8.47,2,2,2,3
2692,Male,23,BE,IT,7.47,2,2,1,3
2693,Female,24,BTech,Mechanical,8.46,2,3,4,8
2694,Female,22,BCA,Electrical,7.55,0,2,4,9
2695,Female,23,BE,Electrical,9.7,2,3,5,3
2696,Female,24,BTech,IT,6.94,0,1,4,1
2697,Female,20,BTech,DS,9.73,1,2,3,8
2698,Female,24,BCA,DS,5.78,3,1,4,10
2699,Female,22,BTech,AI,8.44,1,0,1,2
2700,Female,21,BTech,CS,7.45,1,0,3,7
2701,Male,21,BSc,Mechanical,9.04,3,1,3,7
2702,Male,24,BE,CS,8.9,2,0,3,9
2703,Female,21,BCA,CS,8.94,2,0,3,8
2704,Male,24,BE,Mechanical,5.91,0,0,5,9
2705,Female,22,BSc,DS,9.04,2,0,2,1
2706,Female,21,BCA,Electrical,6.42,3,2,5,3
2707,Male,20,BE,AI,5.61,1,0,4,4
2708,Female,24,BTech,IT,6.44,2,2,2,3
2709,Female,21,BCA,DS,7.56,0,3,5,8
2710,Female,22,BSc,AI,8.69,1,0,0,7
2711,Female,22,BTech,Electrical,6.44,1,3,2,5
2712,Male,20,BSc,DS,5.99,0,1,5,5
2713,Female,22,BTech,Mechanical,8.28,1,1,5,4
2714,Female,22,BE,CS,9.73,0,2,3,5
2715,Female,21,BE,Mechanical,8.08,0,1,4,5
2716,Male,24,BE,Electrical,8.47,3,2,5,4
2717,Female,23,BSc,IT,7.91,3,3,4,5
2718,Male,22,BCA,Mechanical,8.86,2,3,1,7
2719,Male,22,BE,Electrical,9.7,3,0,5,9
2720,Female,23,BSc,CS,7.84,1,3,2,7
2721,Female,22,BTech,DS,7.29,2,1,4,1
2722,Male,21,BE,AI,9.2,2,2,0,9
2723,Female,21,BTech,Electrical,9.67,0,2,0,3
2724,Male,23,BE,Electrical,6.06,3,0,5,2
2725,Male,22,BTech,IT,7.99,0,0,2,10
2726,Female,22,BSc,DS,8.91,2,1,5,9
2727,Female,24,BE,Electrical,7.79,0,2,5,2
2728,Male,22,BSc,Electrical,7.26,1,0,1,10
2729,Male,21,BSc,AI,8.32,1,3,5,9
2730,Male,20,BTech,CS,6.66,2,1,5,5
2731,Male,20,BE,Mechanical,7.0,1,3,0,6
2732,Female,20,BCA,DS,9.77,3,2,1,7
2733,Female,20,BCA,AI,8.24,2,0,2,7
2734,Female,22,BSc,AI,9.25,3,1,5,4
2735,Female,22,BTech,Mechanical,8.97,1,1,4,4
2736,Female,24,BTech,DS,8.3,0,0,1,5
2737,Male,22,BTech,DS,9.12,3,0,5,9
2738,Female,20,BE,CS,6.73,3,2,0,10
2739,Female,23,BE,DS,8.24,1,3,1,1
2740,Female,23,BTech,Electrical,8.04,3,3,4,8
2741,Female,21,BCA,Mechanical,8.18,3,3,5,8
2742,Female,21,BCA,DS,6.23,0,2,4,7
2743,Male,22,BE,CS,6.69,2,0,0,6
2744,Male,23,BTech,AI,6.73,1,1,1,3
2745,Male,20,BCA,Electrical,8.09,0,3,1,8
2746,Female,20,BCA,DS,9.68,0,0,3,7
2747,Male,20,BE,Mechanical,9.6,2,3,0,8
2748,Male,22,BE,DS,6.48,2,2,1,2
2749,Female,22,BCA,IT,6.81,1,2,2,8
2750,Female,24,BTech,CS,5.66,1,0,3,7
2751,Female,20,BCA,AI,7.21,1,2,0,6
2752,Male,20,BCA,IT,9.09,0,1,4,9
2753,Male,22,BTech,Mechanical,9.44,3,2,0,8
2754,Female,22,BE,DS,6.52,2,1,2,5
2755,Female,24,BTech,CS,6.64,1,3,2,5
2756,Male,24,BTech,Electrical,6.45,1,2,4,9
2757,Male,21,BTech,DS,7.01,0,1,4,8
2758,Female,23,BTech,DS,8.96,1,3,4,4
2759,Female,20,BE,DS,8.28,0,3,3,9
2760,Male,20,BCA,Electrical,8.88,3,3,2,6
2761,Female,24,BSc,DS,8.01,0,3,4,5
2762,Male,24,BE,CS,6.61,2,0,2,10
2763,Male,21,BTech,Electrical,6.48,0,1,3,7
2764,Male,23,BCA,Electrical,5.54,3,0,5,9
2765,Male,21,BCA,IT,8.86,3,3,3,1
2766,Female,23,BTech,Mechanical,9.14,2,2,5,9
2767,Female,20,BE,Electrical,8.8,0,1,2,10
2768,Male,21,BTech,IT,5.82,2,1,4,5
2769,Male,24,BCA,CS,8.78,3,3,5,9
2770,Male,21,BCA,Mechanical,5.7,0,2,0,5
2771,Male,21,BE,Electrical,5.95,1,2,1,7
2772,Male,20,BSc,AI,7.39,3,1,2,7
2773,Female,24,BTech,IT,7.55,3,0,5,9
2774,Female,24,BSc,CS,9.01,2,2,3,5
2775,Female,22,BCA,CS,8.42,3,1,4,7
2776,Female,22,BSc,CS,6.16,2,2,5,5
2777,Male,22,BTech,Mechanical,6.47,0,3,1,4
2778,Male,20,BTech,DS,6.73,1,2,2,1
2779,Male,21,BCA,AI,6.03,1,0,0,5
2780,Male,24,BE,Mechanical,6.74,2,0,0,4
2781,Male,24,BE,Mechanical,8.63,1,0,3,1
2782,Female,21,BCA,Electrical,6.54,1,1,3,10
2783,Male,24,BTech,IT,9.09,3,2,3,1
2784,Female,21,BE,AI,7.52,3,0,2,5
2785,Female,20,BSc,CS,6.89,0,3,0,9
2786,Female,20,BCA,Mechanical,7.27,3,3,0,1
2787,Female,20,BSc,AI,8.55,3,3,3,8
2788,Male,21,BTech,IT,7.72,3,1,3,9
2789,Female,21,BE,DS,5.53,3,0,4,10
2790,Female,23,BTech,AI,9.47,1,0,0,4
2791,Female,24,BSc,CS,5.78,1,2,3,8
2792,Male,24,BTech,Mechanical,9.54,1,1,3,1
2793,Male,23,BTech,DS,5.62,3,3,3,4
2794,Male,23,BCA,IT,8.82,1,2,5,10
2795,Female,20,BCA,CS,7.8,0,3,4,2
2796,Female,23,BTech,DS,7.67,0,3,0,10
2797,Male,21,BCA,Electrical,5.81,3,0,0,4
2798,Female,22,BTech,Electrical,6.53,1,2,0,2
2799,Male,21,BSc,IT,8.84,0,1,4,3
2800,Male,23,BCA,CS,9.33,2,3,2,1
2801,Female,24,BTech,Mechanical,7.78,3,0,4,10
2802,Female,21,BCA,IT,7.02,0,0,5,3
2803,Female,24,BTech,DS,5.76,0,3,1,7
2804,Female,21,BCA,CS,8.43,0,0,5,8
2805,Male,24,BE,Electrical,6.7,2,0,4,6
2806,Male,21,BTech,Electrical,5.74,2,3,1,1
2807,Male,24,BE,AI,8.36,2,1,5,7
2808,Male,22,BTech,CS,7.59,0,3,3,3
2809,Male,20,BE,DS,5.55,2,2,1,9
2810,Female,21,BTech,DS,5.98,3,3,4,2
2811,Male,22,BCA,AI,8.51,2,3,2,9
2812,Male,20,BE,DS,5.77,3,1,0,10
2813,Male,21,BCA,CS,9.22,0,3,4,2
2814,Female,22,BTech,Electrical,6.84,1,3,0,2
2815,Female,22,BCA,IT,5.88,3,0,5,4
2816,Female,22,BTech,Electrical,8.77,3,3,1,2
2817,Female,23,BCA,Electrical,7.76,3,1,3,7
2818,Male,24,BE,CS,6.82,0,0,3,3
2819,Male,20,BTech,DS,7.25,3,3,4,4
2820,Female,24,BCA,AI,5.59,0,0,1,1
2821,Female,24,BTech,AI,8.35,3,2,1,10
2822,Male,24,BTech,Mechanical,7.07,0,3,0,4
2823,Male,22,BTech,AI,8.57,1,3,5,4
2824,Female,24,BSc,AI,8.2,0,0,5,4
2825,Female,23,BTech,DS,8.3,0,3,1,9
2826,Female,21,BCA,IT,8.91,1,3,2,3
2827,Female,22,BSc,IT,8.21,0,1,3,7
2828,Male,20,BCA,DS,7.3,0,3,5,4
2829,Male,21,BSc,AI,7.18,3,1,2,1
2830,Male,21,BTech,CS,6.01,0,2,5,10
2831,Female,21,BE,Electrical,8.85,3,2,2,3
2832,Female,24,BE,Electrical,8.77,1,0,0,9
2833,Male,24,BTech,IT,6.56,0,0,1,10
2834,Male,22,BSc,DS,9.21,1,0,0,6
2835,Male,24,BCA,CS,8.03,1,0,5,8
2836,Male,24,BE,AI,7.56,2,3,3,9
2837,Female,24,BTech,DS,5.58,0,1,0,8
2838,Male,22,BTech,IT,7.15,0,0,5,5
2839,Male,22,BSc,CS,8.25,3,2,2,6
2840,Male,23,BE,CS,5.89,3,3,0,10
2841,Male,23,BTech,IT,7.48,2,1,1,2
2842,Male,23,BE,CS,9.77,2,1,0,9
2843,Male,23,BCA,Electrical,8.58,0,0,1,6
2844,Male,21,BTech,IT,7.85,0,0,2,8
2845,Female,21,BTech,Electrical,7.79,2,1,1,7
2846,Female,23,BCA,DS,5.69,0,2,1,10
2847,Female,23,BTech,Mechanical,9.62,0,0,5,2
2848,Female,20,BSc,AI,9.49,0,1,1,2
2849,Male,21,BCA,DS,8.43,2,3,5,5
2850,Female,20,BSc,Electrical,5.93,2,1,1,3
2851,Female,20,BCA,AI,6.39,1,0,3,1
2852,Male,24,BCA,AI,6.29,3,3,4,10
2853,Male,22,BSc,Electrical,7.73,1,2,5,3
2854,Female,21,BCA,Electrical,6.39,0,1,3,7
2855,Female,23,BE,IT,8.49,0,1,0,10
2856,Male,23,BSc,Mechanical,7.84,1,1,3,9
2857,Female,22,BCA,Electrical,5.58,1,3,3,4
2858,Male,21,BSc,AI,8.7,1,0,1,8
2859,Male,23,BCA,AI,6.31,0,1,0,6
2860,Male,23,BCA,DS,9.05,0,3,0,4
2861,Male,24,BE,Mechanical,7.03,1,1,2,3
2862,Female,20,BE,Mechanical,6.96,2,0,1,5
2863,Male,23,BE,AI,5.55,3,3,3,3
2864,Male,21,BCA,Mechanical,9.75,3,2,2,8
2865,Female,22,BE,DS,8.13,1,1,2,6
2866,Male,24,BSc,IT,7.32,2,0,5,6
2867,Female,21,BCA,AI,5.92,3,2,3,7
2868,Female,24,BSc,CS,8.51,2,0,0,7
2869,Female,20,BE,AI,6.72,3,2,1,8
2870,Male,23,BCA,AI,9.75,3,0,1,5
2871,Female,21,BSc,IT,9.59,0,2,3,5
2872,Female,22,BTech,Electrical,8.66,2,3,1,6
2873,Male,20,BSc,Electrical,9.68,3,2,4,4
2874,Female,20,BCA,CS,5.95,2,0,2,2
2875,Female,24,BTech,CS,6.7,1,1,2,2
2876,Female,20,BE,CS,6.59,1,2,4,2
2877,Female,21,BE,Electrical,5.81,2,0,1,2
2878,Female,24,BSc,IT,9.68,3,1,0,5
2879,Male,20,BE,Mechanical,5.76,1,3,5,2
2880,Female,22,BSc,CS,9.18,1,3,4,7
2881,Female,21,BSc,Mechanical,8.8,3,1,4,4
2882,Male,22,BSc,DS,7.12,1,0,2,10
2883,Male,22,BSc,IT,5.58,1,0,0,5
2884,Male,24,BCA,Mechanical,5.53,3,2,0,2
2885,Female,23,BCA,Electrical,6.38,2,3,1,1
2886,Male,24,BTech,Electrical,7.62,2,3,0,9
2887,Female,21,BTech,CS,7.47,3,3,1,6
2888,Female,21,BE,CS,8.02,3,3,3,5
2889,Male,24,BCA,Mechanical,8.82,2,0,4,5
2890,Male,23,BTech,Electrical,7.12,3,3,5,2
2891,Female,24,BCA,Mechanical,6.19,2,1,5,8
2892,Male,21,BCA,DS,8.94,2,0,4,4
2893,Female,23,BE,IT,6.93,0,1,1,4
2894,Male,21,BE,Electrical,6.73,1,1,1,8
2895,Male,23,BSc,AI,8.79,3,0,1,4
2896,Male,23,BCA,Electrical,9.52,0,1,4,1
2897,Female,24,BSc,DS,9.43,2,1,1,4
2898,Male,24,BSc,Electrical,6.09,3,2,4,10
2899,Female,24,BSc,DS,7.66,1,3,5,1
2900,Female,23,BCA,Electrical,5.9,2,1,4,6
2901,Female,23,BCA,DS,9.63,0,2,5,2
2902,Female,21,BSc,CS,6.43,2,2,2,9
2903,Male,22,BCA,Mechanical,6.35,3,3,5,10
2904,Female,24,BSc,Electrical,9.32,1,2,2,4
2905,Female,21,BTech,IT,9.66,2,2,3,8
2906,Male,21,BCA,CS,8.5,3,1,3,2
2907,Female,20,BE,DS,6.02,3,3,5,5
2908,Male,24,BE,IT,7.59,2,3,0,8
2909,Female,21,BSc,CS,9.01,1,1,1,1
2910,Male,20,BTech,AI,7.96,3,0,5,6
2911,Female,24,BCA,Electrical,6.07,0,2,5,2
2912,Male,23,BSc,Electrical,6.24,0,1,4,5
2913,Female,20,BTech,DS,9.22,1,2,0,1
2914,Female,23,BTech,CS,7.77,1,3,2,4
2915,Male,22,BCA,CS,8.54,0,3,4,3
2916,Male,22,BE,DS,7.1,1,2,5,10
2917,Male,22,BE,AI,7.79,0,3,0,5
2918,Male,22,BTech,Electrical,9.7,2,3,5,8
2919,Female,21,BE,Mechanical,6.92,0,0,2,9
2920,Female,22,BTech,AI,8.4,1,3,3,5
2921,Male,21,BTech,DS,6.24,2,3,1,9
2922,Female,21,BTech,Mechanical,6.02,1,2,1,10
2923,Male,24,BE,CS,8.87,0,1,0,4
2924,Male,21,BSc,AI,9.13,2,3,2,5
2925,Female,21,BE,AI,8.37,3,3,0,9
2926,Female,22,BSc,Electrical,6.18,0,1,2,9
2927,Female,21,BE,Electrical,6.53,2,1,2,2
2928,Female,23,BCA,Mechanical,9.42,3,1,1,5
2929,Female,22,BCA,CS,6.74,1,2,3,8
2930,Female,20,BE,AI,9.02,0,3,3,1
2931,Female,22,BCA,Mechanical,6.73,2,3,4,4
2932,Male,21,BCA,AI,9.54,3,1,2,8
2933,Male,23,BCA,Electrical,9.43,2,0,1,10
2934,Male,22,BCA,CS,5.69,2,2,2,2
2935,Male,23,BSc,CS,8.81,0,1,5,1
2936,Male,20,BTech,IT,6.23,1,1,4,6
2937,Female,20,BSc,Mechanical,6.43,3,3,5,6
2938,Male,24,BTech,Electrical,7.48,1,0,1,1
2939,Male,24,BTech,Electrical,7.98,3,2,2,3
2940,Male,22,BE,Electrical,6.9,2,0,3,10
2941,Male,24,BE,DS,7.97,3,0,3,8
2942,Male,23,BE,AI,6.23,3,3,4,9
2943,Male,24,BE,CS,5.6,1,1,5,8
2944,Male,23,BE,AI,7.96,3,1,3,1
2945,Female,24,BSc,AI,7.72,0,0,2,4
2946,Female,24,BSc,DS,8.47,1,2,4,9
2947,Male,24,BCA,CS,8.29,1,2,5,1
2948,Female,21,BSc,IT,9.36,0,3,0,4
2949,Female,21,BSc,Electrical,7.48,0,2,4,10
2950,Female,24,BE,Mechanical,5.54,1,3,3,7
